"year","month","date","pref","testedPositive","peopleTested","hospitalized","serious","discharged","deaths"
2020,4,18,"鳥取",3,543,3,0,0,0
2020,4,18,"島根",15,649,15,0,0,0
2020,4,18,"岡山",18,775,15,0,3,0
2020,4,18,"広島",129,2764,118,0,11,0
2020,4,18,"山口",30,1027,25,0,5,0
2020,4,18,"徳島",3,298,0,0,3,0
2020,4,18,"香川",24,967,23,0,1,0
2020,4,18,"愛媛",44,708,36,0,5,3
2020,4,18,"高知",64,1084,45,0,18,1
2020,4,18,"福岡",500,6442,424,0,66,10
2020,4,18,"佐賀",16,583,15,0,1,0
2020,4,18,"長崎",16,1325,15,0,2,0
2020,4,18,"熊本",35,2208,28,0,6,1
2020,4,18,"大分",54,2426,36,0,17,1
2020,4,18,"宮崎",17,841,13,0,4,0
2020,4,18,"鹿児島",7,734,6,0,1,0
2020,4,18,"沖縄",110,1030,94,0,6,1
2020,4,19,"北海道",434,3987,245,0,171,18
2020,4,19,"青森",22,494,16,0,6,0
2020,4,19,"岩手",0,234,0,0,0,0
2020,4,19,"宮城",83,1203,75,0,8,0
2020,4,19,"秋田",16,706,11,0,5,0
2020,4,19,"山形",61,1415,51,0,10,0
2020,4,19,"福島",62,1075,59,0,3,0
2020,4,19,"茨城",139,3159,118,0,16,5
2020,4,19,"栃木",46,1330,38,0,8,0
2020,4,19,"群馬",122,1973,103,0,14,5
2020,4,19,"埼玉",642,4618,601,0,32,9
2020,4,19,"千葉",661,3411,582,0,71,8
2020,4,19,"東京",3162,8707,2794,57,297,71
2020,4,19,"神奈川",783,3912,694,0,73,17
2020,4,19,"新潟",56,2024,27,0,29,0
2020,4,19,"富山",92,1274,87,0,4,1
2020,4,19,"石川",178,977,169,0,5,4
2020,4,19,"福井",112,955,85,0,23,4
2020,4,19,"山梨",49,1435,40,0,9,0
2020,4,19,"長野",52,1273,48,0,4,0
2020,4,19,"岐阜",139,1892,120,0,16,3
2020,4,19,"静岡",52,2040,44,0,8,0
2020,4,19,"愛知",401,5175,310,0,66,25
2020,4,19,"三重",36,1144,24,0,11,1
2020,4,19,"滋賀",71,760,60,0,10,1
2020,4,19,"京都",251,2565,178,0,70,3
2020,4,19,"大阪",1211,4535,967,0,233,12
2020,4,19,"兵庫",513,5280,431,0,65,17
2020,4,19,"奈良",62,777,47,0,14,1
2020,4,19,"和歌山",46,2312,25,0,20,1
2020,4,19,"鳥取",3,543,3,0,0,0
2020,4,19,"島根",16,680,16,0,0,0
2020,4,19,"岡山",19,887,16,0,3,0
2020,4,19,"広島",132,3010,121,0,11,0
2020,4,19,"山口",30,1049,19,0,11,0
2020,4,19,"徳島",3,336,0,0,3,0
2020,4,19,"香川",25,967,24,0,1,0
2020,4,19,"愛媛",45,708,34,0,8,3
2020,4,19,"高知",68,1131,49,0,18,1
2020,4,19,"福岡",516,6447,440,0,66,10
2020,4,19,"佐賀",17,587,16,0,1,0
2020,4,19,"長崎",16,1325,15,0,2,0
2020,4,19,"熊本",39,2274,32,0,6,1
2020,4,19,"大分",54,2426,35,0,18,1
2020,4,19,"宮崎",17,841,13,0,4,0
2020,4,19,"鹿児島",8,734,7,0,1,0
2020,4,19,"沖縄",115,1213,103,0,6,1
2020,4,20,"北海道",451,4245,262,0,171,18
2020,4,20,"青森",22,494,13,0,9,0
2020,4,20,"岩手",0,236,0,0,0,0
2020,4,20,"宮城",84,1369,76,0,8,0
2020,4,20,"秋田",16,736,11,0,5,0
2020,4,20,"山形",64,1597,49,0,15,0
2020,4,20,"福島",64,1131,50,0,14,0
2020,4,20,"茨城",143,3343,121,0,16,6
2020,4,20,"栃木",49,1481,41,0,8,0
2020,4,20,"群馬",124,2103,105,0,14,5
2020,4,20,"埼玉",662,4732,621,0,32,9
2020,4,20,"千葉",683,3803,598,0,77,8
2020,4,20,"東京",3263,9003,2586,60,600,77
2020,4,20,"神奈川",799,3912,695,0,88,19
2020,4,20,"新潟",56,2107,27,0,29,0
2020,4,20,"富山",114,1454,104,0,8,2
2020,4,20,"石川",180,1115,162,0,14,4
2020,4,20,"福井",113,1054,83,0,26,4
2020,4,20,"山梨",49,1653,40,0,9,0
2020,4,20,"長野",52,1401,46,0,6,0
2020,4,20,"岐阜",139,2119,112,0,24,3
2020,4,20,"静岡",52,2089,44,0,8,0
2020,4,20,"愛知",406,5535,313,0,66,27
2020,4,20,"三重",39,1397,27,0,11,1
2020,4,20,"滋賀",72,776,58,0,13,1
2020,4,20,"京都",259,2811,177,0,77,5
2020,4,20,"大阪",1295,4938,1051,0,233,13
2020,4,20,"兵庫",524,5610,442,0,65,17
2020,4,20,"奈良",64,919,49,0,14,1
2020,4,20,"和歌山",46,2339,25,0,20,1
2020,4,20,"鳥取",3,711,3,0,0,0
2020,4,20,"島根",16,681,16,0,0,0
2020,4,20,"岡山",19,930,15,0,4,0
2020,4,20,"広島",137,3010,125,0,12,0
2020,4,20,"山口",30,1119,15,0,15,0
2020,4,20,"徳島",3,336,0,0,3,0
2020,4,20,"香川",26,967,25,0,1,0
2020,4,20,"愛媛",46,844,34,0,9,3
2020,4,20,"高知",69,1167,45,0,22,2
2020,4,20,"福岡",524,7263,424,0,87,13
2020,4,20,"佐賀",17,587,16,0,1,0
2020,4,20,"長崎",16,1461,13,0,4,0
2020,4,20,"熊本",40,2350,32,0,7,1
2020,4,20,"大分",55,2657,35,0,19,1
2020,4,20,"宮崎",17,925,13,0,4,0
2020,4,20,"鹿児島",10,841,9,0,1,0
2020,4,20,"沖縄",121,1292,107,0,11,3
2020,4,21,"北海道",473,4554,262,0,171,18
2020,4,21,"青森",22,494,13,0,9,0
2020,4,21,"岩手",0,242,0,0,0,0
2020,4,21,"宮城",84,1387,76,0,8,0
2020,4,21,"秋田",16,753,11,0,5,0
2020,4,21,"山形",64,1657,49,0,15,0
2020,4,21,"福島",64,1230,50,0,14,0
2020,4,21,"茨城",146,3571,121,0,16,6
2020,4,21,"栃木",51,1537,41,0,8,0
2020,4,21,"群馬",131,2163,105,0,14,5
2020,4,21,"埼玉",681,5119,621,0,32,9
2020,4,21,"千葉",704,4061,598,0,77,8
2020,4,21,"東京",3386,9170,2709,61,600,77
2020,4,21,"神奈川",813,4628,695,0,88,19
2020,4,21,"新潟",58,2217,27,0,29,0
2020,4,21,"富山",115,1515,104,0,8,2
2020,4,21,"石川",190,1181,162,0,14,4
2020,4,21,"福井",118,1099,83,0,26,4
2020,4,21,"山梨",50,1703,40,0,9,0
2020,4,21,"長野",54,1417,46,0,6,0
2020,4,21,"岐阜",140,2143,112,0,24,3
2020,4,21,"静岡",53,2221,44,0,8,0
2020,4,21,"愛知",422,5535,313,0,66,27
2020,4,21,"三重",41,1436,27,0,11,1
2020,4,21,"滋賀",76,937,58,0,13,1
2020,4,21,"京都",264,2883,177,0,77,5
2020,4,21,"大阪",1349,5368,1051,0,233,13
2020,4,21,"兵庫",546,5714,442,0,65,17
2020,4,21,"奈良",73,1020,49,0,14,1
2020,4,21,"和歌山",47,2381,25,0,20,1
2020,4,21,"鳥取",3,794,3,0,0,0
2020,4,21,"島根",16,697,16,0,0,0
2020,4,21,"岡山",19,992,15,0,4,0
2020,4,21,"広島",138,3583,125,0,12,0
2020,4,21,"山口",31,1130,15,0,15,0
2020,4,21,"徳島",5,341,0,0,3,0
2020,4,21,"香川",26,1273,25,0,1,0
2020,4,21,"愛媛",47,893,34,0,9,3
2020,4,21,"高知",69,1181,45,0,22,2
2020,4,21,"福岡",539,7311,424,0,87,13
2020,4,21,"佐賀",17,602,16,0,1,0
2020,4,21,"長崎",16,1551,13,0,4,0
2020,4,21,"熊本",41,2465,32,0,7,1
2020,4,21,"大分",60,2691,35,0,19,1
2020,4,21,"宮崎",17,943,13,0,4,0
2020,4,21,"鹿児島",10,852,9,0,1,0
2020,4,21,"沖縄",125,1420,107,0,11,3
2020,4,22,"北海道",495,4803,285,0,188,22
2020,4,22,"青森",22,501,12,0,10,0
2020,4,22,"岩手",0,256,0,0,0,0
2020,4,22,"宮城",84,1438,70,0,14,0
2020,4,22,"秋田",16,767,11,0,5,0
2020,4,22,"山形",65,1759,48,0,17,0
2020,4,22,"福島",65,1238,50,0,15,0
2020,4,22,"茨城",151,3687,127,0,18,6
2020,4,22,"栃木",52,1560,44,0,8,0
2020,4,22,"群馬",131,2290,108,0,14,9
2020,4,22,"埼玉",714,5432,670,0,34,10
2020,4,22,"千葉",725,4284,634,0,80,11
2020,4,22,"東京",3509,9431,2531,62,897,81
2020,4,22,"神奈川",838,4628,707,0,111,23
2020,4,22,"新潟",61,2283,28,0,32,0
2020,4,22,"富山",115,1633,105,0,8,2
2020,4,22,"石川",199,1244,177,0,16,5
2020,4,22,"福井",119,1233,89,0,26,4
2020,4,22,"山梨",51,1813,28,0,22,0
2020,4,22,"長野",56,1468,50,0,6,0
2020,4,22,"岐阜",143,2197,114,0,24,5
2020,4,22,"静岡",57,2292,44,0,13,0
2020,4,22,"愛知",441,6033,345,0,66,29
2020,4,22,"三重",43,1494,31,0,11,1
2020,4,22,"滋賀",88,971,74,0,13,1
2020,4,22,"京都",275,2906,180,0,88,7
2020,4,22,"大阪",1380,5798,1110,0,246,17
2020,4,22,"兵庫",563,5972,481,0,65,17
2020,4,22,"奈良",75,1071,60,0,14,1
2020,4,22,"和歌山",49,2422,26,0,22,1
2020,4,22,"鳥取",3,823,3,0,0,0
2020,4,22,"島根",16,719,16,0,0,0
2020,4,22,"岡山",19,992,15,0,4,0
2020,4,22,"広島",139,3783,126,0,13,0
2020,4,22,"山口",31,1144,16,0,15,0
2020,4,22,"徳島",5,353,2,0,3,0
2020,4,22,"香川",26,1350,24,0,2,0
2020,4,22,"愛媛",47,938,28,0,16,3
2020,4,22,"高知",70,1230,40,0,28,2
2020,4,22,"福岡",560,7467,459,0,88,13
2020,4,22,"佐賀",18,636,16,0,2,0
2020,4,22,"長崎",16,1612,11,0,5,0
2020,4,22,"熊本",41,2518,33,0,7,1
2020,4,22,"大分",60,2752,40,0,19,1
2020,4,22,"宮崎",17,965,13,0,4,0
2020,4,22,"鹿児島",10,895,8,0,2,0
2020,4,22,"沖縄",130,1583,116,0,11,3
2020,4,23,"北海道",540,5112,320,0,195,25
2020,4,23,"青森",22,506,8,0,14,0
2020,4,23,"岩手",0,271,0,0,0,0
2020,4,23,"宮城",84,1491,61,0,23,0
2020,4,23,"秋田",16,776,9,0,7,0
2020,4,23,"山形",65,1851,48,0,17,0
2020,4,23,"福島",65,1316,48,0,17,0
2020,4,23,"茨城",153,3887,126,0,21,6
2020,4,23,"栃木",52,1617,45,0,8,0
2020,4,23,"群馬",138,2380,115,0,14,9
2020,4,23,"埼玉",753,5630,705,0,34,14
2020,4,23,"千葉",749,4646,651,0,82,16
2020,4,23,"東京",3643,9923,2619,63,937,87
2020,4,23,"神奈川",877,4828,742,0,114,24
2020,4,23,"新潟",62,2354,29,0,32,0
2020,4,23,"富山",150,1781,139,0,8,3
2020,4,23,"石川",216,1338,194,0,16,5
2020,4,23,"福井",119,1278,88,0,26,5
2020,4,23,"山梨",51,1862,29,0,22,0
2020,4,23,"長野",59,1514,51,0,8,0
2020,4,23,"岐阜",146,2234,117,0,24,5
2020,4,23,"静岡",58,2306,45,0,13,0
2020,4,23,"愛知",453,6033,357,0,66,29
2020,4,23,"三重",43,1578,31,0,11,1
2020,4,23,"滋賀",92,1067,78,0,13,1
2020,4,23,"京都",282,3397,182,0,93,7
2020,4,23,"大阪",1415,6346,1143,0,246,19
2020,4,23,"兵庫",581,6213,497,0,67,17
2020,4,23,"奈良",76,1140,61,0,14,1
2020,4,23,"和歌山",50,2454,26,0,23,1
2020,4,23,"鳥取",3,880,3,0,0,0
2020,4,23,"島根",16,733,14,0,2,0
2020,4,23,"岡山",19,1015,14,0,5,0
2020,4,23,"広島",142,3900,127,0,14,1
2020,4,23,"山口",31,1156,16,0,15,0
2020,4,23,"徳島",5,368,2,0,3,0
2020,4,23,"香川",28,1393,24,0,4,0
2020,4,23,"愛媛",47,961,28,0,16,3
2020,4,23,"高知",71,1260,41,0,28,2
2020,4,23,"福岡",572,7690,467,0,92,13
2020,4,23,"佐賀",21,682,19,0,2,0
2020,4,23,"長崎",16,1676,10,0,5,1
2020,4,23,"熊本",43,2577,34,0,8,1
2020,4,23,"大分",60,2910,33,0,26,1
2020,4,23,"宮崎",17,993,10,0,7,0
2020,4,23,"鹿児島",10,1017,8,0,2,0
2020,4,23,"沖縄",132,1589,118,0,11,3
2020,4,24,"北海道",562,5362,341,0,196,25
2020,4,24,"青森",22,517,8,0,14,0
2020,4,24,"岩手",0,280,0,0,0,0
2020,4,24,"宮城",84,1568,55,0,29,0
2020,4,24,"秋田",16,786,9,0,7,0
2020,4,24,"山形",66,1947,49,0,17,0
2020,4,24,"福島",66,1420,47,0,19,0
2020,4,24,"茨城",157,4031,127,0,24,6
2020,4,24,"栃木",52,1673,40,0,13,0
2020,4,24,"群馬",140,2434,117,0,14,9
2020,4,24,"埼玉",767,5889,718,0,34,15
2020,4,24,"千葉",768,4879,655,0,95,18
2020,4,24,"東京",3813,10243,2768,63,952,93
2020,4,24,"神奈川",909,5075,765,0,120,24
2020,4,24,"新潟",65,2491,32,0,32,0
2020,4,24,"富山",163,1885,151,0,9,3
2020,4,24,"石川",222,1424,201,0,16,5
2020,4,24,"福井",120,1313,81,0,33,5
2020,4,24,"山梨",51,1922,29,0,22,0
2020,4,24,"長野",66,1548,59,0,8,0
2020,4,24,"岐阜",146,2272,115,0,24,7
2020,4,24,"静岡",59,2366,46,0,13,0
2020,4,24,"愛知",474,6272,378,0,66,30
2020,4,24,"三重",45,1653,33,0,11,1
2020,4,24,"滋賀",93,1141,79,0,13,1
2020,4,24,"京都",286,3614,186,0,93,7
2020,4,24,"大阪",1446,6895,1177,0,246,25
2020,4,24,"兵庫",605,6463,520,0,68,17
2020,4,24,"奈良",76,1173,61,0,14,1
2020,4,24,"和歌山",52,2526,28,0,23,1
2020,4,24,"鳥取",3,929,3,0,0,0
2020,4,24,"島根",16,750,14,0,2,0
2020,4,24,"岡山",20,1041,15,0,5,0
2020,4,24,"広島",142,4239,127,0,14,1
2020,4,24,"山口",31,1217,15,0,16,0
2020,4,24,"徳島",5,386,2,0,3,0
2020,4,24,"香川",28,1427,24,0,4,0
2020,4,24,"愛媛",47,1002,24,0,20,3
2020,4,24,"高知",71,1294,41,0,28,2
2020,4,24,"福岡",584,7963,433,0,136,15
2020,4,24,"佐賀",32,711,26,0,6,0
2020,4,24,"長崎",16,1728,9,0,6,1
2020,4,24,"熊本",43,2623,33,0,9,1
2020,4,24,"大分",60,2910,33,0,26,1
2020,4,24,"宮崎",17,1010,10,0,7,0
2020,4,24,"鹿児島",10,1109,7,0,3,0
2020,4,24,"沖縄",133,1715,118,0,11,4
2020,4,25,"北海道",601,5362,375,0,201,25
2020,4,25,"青森",22,526,8,0,14,0
2020,4,25,"岩手",0,288,0,0,0,0
2020,4,25,"宮城",85,1568,54,0,31,0
2020,4,25,"秋田",16,786,9,0,7,0
2020,4,25,"山形",66,1947,34,0,32,0
2020,4,25,"福島",68,1491,49,0,19,0
2020,4,25,"茨城",158,4031,128,0,24,6
2020,4,25,"栃木",52,1673,39,0,13,0
2020,4,25,"群馬",140,2440,117,0,14,9
2020,4,25,"埼玉",786,6110,737,0,34,15
2020,4,25,"千葉",778,5028,662,0,97,19
2020,4,25,"東京",3932,10560,2862,62,970,100
2020,4,25,"神奈川",940,5075,798,0,120,25
2020,4,25,"新潟",65,2491,32,0,32,0
2020,4,25,"富山",175,1885,163,0,9,3
2020,4,25,"石川",224,1424,203,0,16,5
2020,4,25,"福井",120,1313,82,0,33,5
2020,4,25,"山梨",51,1922,29,0,22,0
2020,4,25,"長野",66,1552,58,0,8,0
2020,4,25,"岐阜",146,2272,103,0,36,7
2020,4,25,"静岡",62,2366,49,0,13,0
2020,4,25,"愛知",475,6488,379,0,66,30
2020,4,25,"三重",45,1653,28,0,16,1
2020,4,25,"滋賀",94,1141,71,0,22,1
2020,4,25,"京都",290,3614,146,0,137,7
2020,4,25,"大阪",1475,6900,1204,0,246,27
2020,4,25,"兵庫",619,6641,530,0,72,17
2020,4,25,"奈良",76,1173,61,0,14,1
2020,4,25,"和歌山",57,2528,32,0,24,1
2020,4,25,"鳥取",3,943,2,0,1,0
2020,4,25,"島根",16,750,14,0,2,0
2020,4,25,"岡山",21,1041,16,0,5,0
2020,4,25,"広島",143,4245,128,0,14,1
2020,4,25,"山口",31,1217,13,0,18,0
2020,4,25,"徳島",5,386,2,0,3,0
2020,4,25,"香川",28,1427,23,0,5,0
2020,4,25,"愛媛",47,1002,24,0,20,3
2020,4,25,"高知",72,1302,42,0,28,2
2020,4,25,"福岡",595,7983,442,0,138,15
2020,4,25,"佐賀",36,711,30,0,6,0
2020,4,25,"長崎",16,1728,9,0,6,1
2020,4,25,"熊本",43,2623,33,0,9,1
2020,4,25,"大分",60,2910,33,0,26,1
2020,4,25,"宮崎",17,1010,10,0,7,0
2020,4,25,"鹿児島",10,1109,7,0,3,0
2020,4,25,"沖縄",134,1715,118,0,11,4
2020,4,26,"北海道",615,5362,388,0,202,25
2020,4,26,"青森",22,540,8,0,14,0
2020,4,26,"岩手",0,300,0,0,0,0
2020,4,26,"宮城",85,1568,54,0,31,0
2020,4,26,"秋田",16,786,9,0,7,0
2020,4,26,"山形",66,1947,34,0,32,0
2020,4,26,"福島",69,1585,50,0,19,0
2020,4,26,"茨城",161,4031,131,0,24,6
2020,4,26,"栃木",52,1673,39,0,13,0
2020,4,26,"群馬",141,2448,117,0,15,9
2020,4,26,"埼玉",806,6256,754,0,36,15
2020,4,26,"千葉",786,5163,670,0,97,19
2020,4,26,"東京",4014,10873,2920,66,994,100
2020,4,26,"神奈川",956,5075,813,0,120,26
2020,4,26,"新潟",69,2491,37,0,32,0
2020,4,26,"富山",177,1885,165,0,9,3
2020,4,26,"石川",229,1424,208,0,16,5
2020,4,26,"福井",121,1313,83,0,33,5
2020,4,26,"山梨",51,1922,29,0,22,0
2020,4,26,"長野",66,1553,49,0,17,0
2020,4,26,"岐阜",146,2272,82,0,57,7
2020,4,26,"静岡",63,2366,50,0,13,0
2020,4,26,"愛知",476,6488,380,0,66,30
2020,4,26,"三重",45,1653,28,0,16,1
2020,4,26,"滋賀",94,1141,71,0,22,1
2020,4,26,"京都",294,3614,145,0,140,7
2020,4,26,"大阪",1491,6937,1214,0,252,27
2020,4,26,"兵庫",627,6831,533,0,77,17
2020,4,26,"奈良",76,1173,61,0,14,1
2020,4,26,"和歌山",58,2563,30,0,27,1
2020,4,26,"鳥取",3,971,2,0,1,0
2020,4,26,"島根",22,757,20,0,2,0
2020,4,26,"岡山",22,1041,17,0,5,0
2020,4,26,"広島",145,4245,129,0,15,1
2020,4,26,"山口",31,1217,13,0,18,0
2020,4,26,"徳島",5,386,2,0,3,0
2020,4,26,"香川",28,1427,23,0,5,0
2020,4,26,"愛媛",47,1002,20,0,24,3
2020,4,26,"高知",73,1344,43,0,28,2
2020,4,26,"福岡",606,8000,443,0,148,15
2020,4,26,"佐賀",36,750,30,0,6,0
2020,4,26,"長崎",16,1728,9,0,6,1
2020,4,26,"熊本",45,2623,33,0,11,1
2020,4,26,"大分",60,2910,33,0,26,1
2020,4,26,"宮崎",17,1010,9,0,8,0
2020,4,26,"鹿児島",10,1109,7,0,3,0
2020,4,26,"沖縄",137,1715,118,0,11,4
2020,4,27,"北海道",650,6149,422,0,202,26
2020,4,27,"青森",23,580,9,0,14,0
2020,4,27,"岩手",0,302,0,0,0,0
2020,4,27,"宮城",86,1714,54,0,32,0
2020,4,27,"秋田",16,818,9,0,7,0
2020,4,27,"山形",66,2052,28,0,38,0
2020,4,27,"福島",69,1634,50,0,19,0
2020,4,27,"茨城",161,4273,124,0,31,6
2020,4,27,"栃木",54,1826,41,0,13,0
2020,4,27,"群馬",146,2589,122,0,15,9
2020,4,27,"埼玉",823,6368,765,0,42,15
2020,4,27,"千葉",793,5512,672,0,98,23
2020,4,27,"東京",4055,11171,2776,93,1173,106
2020,4,27,"神奈川",963,5439,816,0,122,27
2020,4,27,"新潟",69,2578,37,0,32,0
2020,4,27,"富山",181,2102,169,0,9,3
2020,4,27,"石川",236,1703,215,0,16,5
2020,4,27,"福井",121,1462,52,0,63,6
2020,4,27,"山梨",51,2072,29,0,22,0
2020,4,27,"長野",66,1680,49,0,17,0
2020,4,27,"岐阜",146,2362,82,0,57,7
2020,4,27,"静岡",64,2547,51,0,13,0
2020,4,27,"愛知",477,6890,381,0,66,30
2020,4,27,"三重",45,1799,28,0,16,1
2020,4,27,"滋賀",94,1209,71,0,22,1
2020,4,27,"京都",309,3894,161,0,140,8
2020,4,27,"大阪",1521,7380,1231,0,260,32
2020,4,27,"兵庫",629,6922,527,0,80,17
2020,4,27,"奈良",78,1329,63,0,14,1
2020,4,27,"和歌山",59,2837,31,0,27,1
2020,4,27,"鳥取",3,982,2,0,1,0
2020,4,27,"島根",22,790,20,0,2,0
2020,4,27,"岡山",22,1129,17,0,5,0
2020,4,27,"広島",145,4556,128,0,16,1
2020,4,27,"山口",32,1225,14,0,18,0
2020,4,27,"徳島",5,423,2,0,3,0
2020,4,27,"香川",28,1512,23,0,5,0
2020,4,27,"愛媛",47,1024,20,0,24,3
2020,4,27,"高知",73,1362,43,0,28,2
2020,4,27,"福岡",615,8611,438,0,161,16
2020,4,27,"佐賀",36,912,30,0,6,0
2020,4,27,"長崎",16,1851,7,0,8,1
2020,4,27,"熊本",45,2912,32,0,12,1
2020,4,27,"大分",60,3039,32,0,27,1
2020,4,27,"宮崎",17,1053,8,0,9,0
2020,4,27,"鹿児島",10,1176,6,0,4,0
2020,4,27,"沖縄",137,1896,110,0,23,4
2020,4,28,"北海道",688,6312,460,0,202,26
2020,4,28,"青森",26,598,12,0,14,0
2020,4,28,"岩手",0,314,0,0,0,0
2020,4,28,"宮城",87,1744,55,0,32,0
2020,4,28,"秋田",16,827,9,0,7,0
2020,4,28,"山形",66,2103,28,0,38,0
2020,4,28,"福島",70,1664,51,0,19,0
2020,4,28,"茨城",162,4473,125,0,31,6
2020,4,28,"栃木",54,1857,41,0,13,0
2020,4,28,"群馬",146,2596,120,0,15,11
2020,4,28,"埼玉",828,7007,771,0,42,15
2020,4,28,"千葉",801,5636,677,0,101,23
2020,4,28,"東京",4168,11298,2799,105,1261,108
2020,4,28,"神奈川",973,5536,796,0,150,29
2020,4,28,"新潟",75,2775,43,0,32,0
2020,4,28,"富山",190,2137,178,0,9,3
2020,4,28,"石川",245,1796,218,0,22,5
2020,4,28,"福井",122,1588,53,0,63,6
2020,4,28,"山梨",52,2117,29,0,23,0
2020,4,28,"長野",66,1703,49,0,17,0
2020,4,28,"岐阜",146,2362,74,0,65,7
2020,4,28,"静岡",67,2635,43,0,24,0
2020,4,28,"愛知",482,7027,385,0,66,31
2020,4,28,"三重",45,1835,28,0,16,1
2020,4,28,"滋賀",94,1246,71,0,22,1
2020,4,28,"京都",313,3950,165,0,140,8
2020,4,28,"大阪",1553,7799,1245,0,274,36
2020,4,28,"兵庫",636,7063,539,0,80,17
2020,4,28,"奈良",80,1397,65,0,14,1
2020,4,28,"和歌山",60,2904,31,0,27,2
2020,4,28,"鳥取",3,1003,2,0,1,0
2020,4,28,"島根",23,797,21,0,2,0
2020,4,28,"岡山",22,1141,17,0,5,0
2020,4,28,"広島",149,4610,128,0,20,1
2020,4,28,"山口",32,1239,9,0,23,0
2020,4,28,"徳島",5,440,2,0,3,0
2020,4,28,"香川",28,1537,22,0,6,0
2020,4,28,"愛媛",47,1043,20,0,24,3
2020,4,28,"高知",73,1368,42,0,28,3
2020,4,28,"福岡",619,8721,433,0,170,16
2020,4,28,"佐賀",37,930,31,0,6,0
2020,4,28,"長崎",16,1911,6,0,9,1
2020,4,28,"熊本",45,3002,32,0,12,1
2020,4,28,"大分",60,3065,32,0,27,1
2020,4,28,"宮崎",17,1068,7,0,10,0
2020,4,28,"鹿児島",10,1199,6,0,4,0
2020,4,28,"沖縄",141,1918,113,0,24,4
2020,4,29,"北海道",726,6312,491,0,209,26
2020,4,29,"青森",26,613,12,0,14,0
2020,4,29,"岩手",0,314,0,0,0,0
2020,4,29,"宮城",88,1744,56,0,32,0
2020,4,29,"秋田",16,827,9,0,7,0
2020,4,29,"山形",68,2103,30,0,38,0
2020,4,29,"福島",72,1664,53,0,19,0
2020,4,29,"茨城",162,4473,123,0,33,6
2020,4,29,"栃木",54,1857,41,0,13,0
2020,4,29,"群馬",146,2596,116,0,15,15
2020,4,29,"埼玉",843,7007,779,0,49,15
2020,4,29,"千葉",806,5753,681,0,102,23
2020,4,29,"東京",4215,11534,2827,105,1271,117
2020,4,29,"神奈川",999,5536,821,0,150,31
2020,4,29,"新潟",75,2775,43,0,32,0
2020,4,29,"富山",190,2137,178,0,9,3
2020,4,29,"石川",250,1796,222,0,22,6
2020,4,29,"福井",122,1588,51,0,64,7
2020,4,29,"山梨",52,2117,28,0,24,0
2020,4,29,"長野",66,1703,49,0,17,0
2020,4,29,"岐阜",146,2362,74,0,65,7
2020,4,29,"静岡",68,2635,44,0,24,0
2020,4,29,"愛知",486,7036,388,0,67,31
2020,4,29,"三重",45,1835,25,0,19,1
2020,4,29,"滋賀",96,1246,60,0,35,1
2020,4,29,"京都",316,3950,151,0,156,9
2020,4,29,"大阪",1597,8186,1281,0,281,37
2020,4,29,"兵庫",642,7076,544,0,81,17
2020,4,29,"奈良",82,1397,67,0,14,1
2020,4,29,"和歌山",60,2906,30,0,28,2
2020,4,29,"鳥取",3,1003,2,0,1,0
2020,4,29,"島根",23,806,20,0,3,0
2020,4,29,"岡山",23,1141,18,0,5,0
2020,4,29,"広島",153,4610,132,0,20,1
2020,4,29,"山口",32,1265,8,0,24,0
2020,4,29,"徳島",5,440,2,0,3,0
2020,4,29,"香川",28,1537,21,0,7,0
2020,4,29,"愛媛",47,1043,20,0,24,3
2020,4,29,"高知",74,1398,43,0,28,3
2020,4,29,"福岡",639,8736,452,0,170,17
2020,4,29,"佐賀",38,950,32,0,6,0
2020,4,29,"長崎",17,1911,7,0,9,1
2020,4,29,"熊本",47,3002,34,0,12,1
2020,4,29,"大分",60,3065,31,0,28,1
2020,4,29,"宮崎",17,1068,7,0,10,0
2020,4,29,"鹿児島",10,1199,6,0,4,0
2020,4,29,"沖縄",141,1918,113,0,24,4
2020,4,30,"北海道",767,6892,531,0,209,27
2020,4,30,"青森",26,639,12,0,14,0
2020,4,30,"岩手",0,343,0,0,0,0
2020,4,30,"宮城",88,1885,56,0,32,0
2020,4,30,"秋田",16,850,9,0,7,0
2020,4,30,"山形",68,2159,30,0,38,0
2020,4,30,"福島",73,1812,54,0,19,0
2020,4,30,"茨城",163,4623,121,0,35,7
2020,4,30,"栃木",54,2010,38,0,16,0
2020,4,30,"群馬",146,2596,116,0,15,15
2020,4,30,"埼玉",851,7818,785,0,49,17
2020,4,30,"千葉",810,6141,683,0,103,24
2020,4,30,"東京",4274,12034,2730,101,1424,120
2020,4,30,"神奈川",1025,5871,828,0,168,32
2020,4,30,"新潟",75,2903,43,0,32,0
2020,4,30,"富山",202,2535,186,0,9,7
2020,4,30,"石川",251,1937,223,0,22,6
2020,4,30,"福井",122,1696,45,0,69,8
2020,4,30,"山梨",52,2292,28,0,24,0
2020,4,30,"長野",66,1798,49,0,17,0
2020,4,30,"岐阜",146,2400,74,0,65,7
2020,4,30,"静岡",72,2736,47,0,24,1
2020,4,30,"愛知",488,7327,381,0,75,32
2020,4,30,"三重",45,1903,25,0,19,1
2020,4,30,"滋賀",96,1289,60,0,35,1
2020,4,30,"京都",319,4177,151,0,159,9
2020,4,30,"大阪",1625,8965,1035,0,551,41
2020,4,30,"兵庫",645,7481,547,0,81,17
